Time Serie,Unnamed: 0,AUS/US,EU/US,NZD/US,UK/US,BRZ/US,CND/US,CHN/US,HNGK/US,INDIA/US,KOR/US,MEX/US,AFR/US,SNG/US,DNM/US,JPN/US,MLY/US,NOR/US,SWD/US,SRLNK/US,SWTZ/US,TIWN/US,THAI/US,UK_pct,UK_CDF,AUS_pct,AUS_CDF
2009-12-31,2596.681818181818,1.1088318181818182,0.6861772727272727,1.395159090909091,0.6164045454545455,1.7508045454545453,1.053690909090909,6.827454545454546,7.7526,46.52727272727273,1163.310909090909,12.86220909090909,7.484759090909091,1.3961636363636363,5.105977272727273,89.9509090909091,3.4098727272727274,5.770836363636364,7.138377272727272,114.28363636363635,1.0301090909090909,32.24590909090909,33.20454545454545,0.06937720548047684,5.273499543034588,0.08498953028029338,-20.941828659339926
2010-01-31,2619.1111111111113,1.0946222222222222,0.7005444444444444,1.374838888888889,0.6188111111111111,1.7780444444444445,1.0425277777777777,6.82695,7.7617111111111114,45.894444444444446,1136.8111111111111,12.80161111111111,7.454038888888888,1.3960166666666667,5.2135388888888885,91.18277777777777,3.3724722222222225,5.733422222222222,7.144838888888889,114.35277777777777,1.0337833333333333,31.856111111111108,33.02777777777778,0.05646631113890978,5.70518216929854,0.06939903382252094,-22.16929422179365
2010-02-28,2639.4736842105262,1.1292263157894737,0.7310736842105263,1.4342842105263158,0.6404157894736842,1.8420052631578947,1.0572105263157894,6.8284631578947375,7.766994736842105,46.27315789473685,1155.6552631578948,12.939599999999999,7.667968421052631,1.4122105263157896,5.441421052631579,90.13947368421053,3.4138736842105266,5.918152631578947,7.268257894736842,114.5078947368421,1.0722,32.06210526315789,33.12210526315789,0.261574765603632,9.167031533395559,-0.04744351860519001,-18.984064857910244
2010-03-31,2661.0,1.096186956521739,0.7369782608695651,1.4213695652173912,0.6641130434782608,1.7855391304347825,1.0229,6.826182608695651,7.761221739130435,45.45086956521739,1136.0821739130436,12.56727391304348,7.405743478260869,1.3994478260869565,5.4837173913043475,90.71608695652174,3.320495652173913,5.92038695652174,7.1629695652173915,114.10391304347826,1.0665695652173912,31.829130434782606,32.49130434782609,0.018252516910896938,12.868750034978303,-0.0981147311420294,-21.88444983894274
2010-04-30,2683.5,1.0797272727272729,0.7454136363636364,1.4041954545454545,0.65225,1.7567818181818182,1.005209090909091,6.825550000000001,7.762700000000001,44.443977272727274,1115.459090909091,12.239586363636363,7.344445454545454,1.3816727272727272,5.547222727272727,93.45272727272727,3.2044318181818183,5.916881818181818,7.202554545454546,113.82863636363636,1.0689545454545455,31.476681818181817,32.26863636363636,-0.03445920518437032,11.108801916690336,-0.06546302626041954,-23.360476312246124
2010-05-31,2704.5,1.149425,0.796335,1.433225,0.68199,1.814155,1.0402799999999999,6.827450000000001,7.785639999999999,45.769,1164.841,12.726220000000001,7.651479999999999,1.3940249999999998,5.925275,91.973,3.250925,6.287235,7.7042150000000005,113.70250000000001,1.12951,31.834500000000002,32.364999999999995,0.2768735939661654,15.613095148753768,0.46883008325955766,-17.062672804812998
2010-06-30,2726.5,1.1715954545454546,0.8181954545454545,1.4444636363636363,0.6772363636363636,1.8042,1.0376227272727272,6.818440909090909,7.787990909090909,46.498295454545456,1214.1113636363636,12.71020909090909,7.63564090909091,1.3976454545454546,6.087286363636363,90.8059090909091,3.2632727272727275,6.472840909090909,7.826086363636364,113.56045454545455,1.1254636363636363,32.19881818181818,32.44590909090909,-0.13831596354084053,14.982690025347615,0.011121738901247053,-14.919728498586881
2010-07-31,2748.904761904762,1.1387238095238095,0.7807571428571429,1.3999714285714286,0.6535285714285715,1.7689000000000001,1.0422285714285715,6.776233333333334,7.775338095238096,46.76166666666667,1203.8095238095239,12.803761904761906,7.5212142857142865,1.3756238095238096,5.8179380952380955,87.50047619047619,3.2035476190476193,6.263285714285714,7.406561904761905,112.95714285714286,1.0529714285714287,32.09347619047619,32.289523809523814,-0.23624155757323625,11.458334705383912,-0.3059345450830166,-17.652490446471806
2010-08-31,2770.5,1.110840909090909,0.7752363636363636,1.3989181818181817,0.6386136363636363,1.7588954545454547,1.0403954545454546,6.787286363636364,7.770231818181818,46.460454545454546,1179.515909090909,12.766013636363637,7.287740909090909,1.3551090909090908,5.774481818181818,85.37272727272727,3.151554545454545,6.148113636363636,7.301513636363636,112.39681818181818,1.0387636363636363,31.869545454545456,31.717272727272725,0.10534996046713768,9.186255318519557,0.07308208345584331,-20.066721543692058
2010-09-30,2792.8571428571427,1.0644333333333333,0.7636238095238096,1.372152380952381,0.6414523809523809,1.717990476190476,1.032957142857143,6.739647619047619,7.764257142857143,45.87285714285714,1159.9309523809522,12.797709523809523,7.109957142857143,1.333252380952381,5.686704761904762,84.35714285714286,3.103204761904762,6.043057142857143,7.039738095238095,112.30285714285715,1.0001904761904763,31.64095238095238,30.77714285714286,-0.11247617390867791,9.66565962319509,-0.37255973265553655,-24.28746162094696
